eid source target dir capacity speed_mph cost_time
16098 8228 4586 1 950 20 0.0719785713474
22450 8229 8232 1 5400 40 0.0316435823202
6309 8229 8222 1 5400 40 0.0466379738849
12501 8230 8209 1 950 20 0.0616502729904
15103 8231 8229 1 5400 40 0.0404914616211
22620 8232 8228 1 950 20 0.379876946645
6311 8232 8229 1 5400 40 0.0316435823202
6314 8232 8231 1 5400 40 0.0451392750245
25612 8233 10441 1 5400 40 0.216683569889
6493 8233 8242 1 5400 40 0.0383287539663
21590 8234 8310 1 5400 40 0.0417577647206
4852 8234 8494 1 5400 40 0.0220079553758
23356 8235 10112 1 950 20 0.0774057819002
2423 8235 10254 1 950 20 1.93118773783
15680 8236 5432 1 5400 40 1.09593441368
19386 8236 6923 1 5400 40 0.988699363572
4683 8237 8252 1 950 20 0.165446209217
3714 8237 8254 1 5400 40 0.00915227133344
20968 8237 1958 1 5400 40 1.59544344685
16091 8238 4307 1 5400 40 1.90485749554
10678 8238 884 1 950 20 0.0889371416959
27438 8238 4246 1 5400 40 0.0385696395951
10648 8239 8764 1 1900 20 0.134309099831
10644 8239 8502 1 1900 20 0.0680082774154
23874 8240 4977 1 1900 30 2.08446387152
1883 8240 5466 1 5400 40 0.250635239455
20084 8240 5482 1 5400 40 0.465796332164
18541 8241 8475 1 1900 30 0.0689294520527
15391 8241 4934 1 950 20 1.62701474078
12803 8242 6084 1 5400 40 0.0198930648778
24654 8243 5724 1 950 20 3.10117777312
13970 8243 8750 1 950 20 0.110407042038
21650 8244 8645 1 5400 40 0.00953880080346
4908 8244 8663 1 5400 40 0.0482110289958
27330 8245 5153 1 950 20 0.429321863497
15897 8245 2299 1 950 20 0.314458223546
848 8245 5436 1 950 20 0.392998502562
18502 8246 8207 1 1900 30 0.030712147571
24576 8247 10922 1 950 20 2.62174862826
4968 8247 8252 1 950 20 0.762133040481
24640 8248 2115 1 5400 40 0.106574956144
14030 8248 4254 1 5400 40 0.250287667573
27326 8249 5796 1 950 20 0.955840980453
851 8249 6695 1 950 20 0.303901013535
6441 8250 3418 1 6900 60 1.61784311132
10659 8251 4737 1 950 20 0.0709547651301
16095 8251 4246 1 5400 40 0.0387206335136
27442 8251 4254 1 5400 40 3.07479947896
4966 8252 8254 1 950 20 0.176822824725
21692 8252 8247 1 950 20 0.762133040481
10639 8253 4246 1 950 20 0.0342616862371
10641 8253 8238 1 950 20 0.0846746374114
20966 8254 8237 1 5400 40 0.00915227133344
3712 8254 10111 1 5400 40 0.0896243640202
25168 8255 9536 1 950 20 0.0436482788793
11704 8255 9091 1 950 20 0.0681758743423
12396 8255 4148 1 950 20 0.961127680875
23894 8256 5595 1 950 20 2.95521324789
10600 8256 8278 1 950 20 0.286170665137
19612 8257 2288 1 950 20 0.498215628344
923 8257 4317 1 950 20 0.158154545147
19516 8257 1486 1 950 20 1.25682288184
7747 8258 8349 1 950 20 0.107136842293
17712 8259 8157 1 5400 40 0.037600711184
17716 8259 5183 1 5400 40 0.0330427752343
18580 8260 8402 1 1900 30 0.131425400955
17850 8261 3772 1 950 20 0.059639916184
3823 8261 7486 1 950 20 0.719429776187
3899 8262 2978 1 5400 40 0.246775219399
4035 8262 8359 1 5400 40 0.0345039658574
17438 8263 6569 1 5400 40 0.604818480564
28214 8263 9939 1 5400 40 0.0307646097206
27470 8263 6934 1 950 20 0.385090452174
776 8264 6170 1 950 20 3.3835069755
28528 8264 6012 1 950 20 2.88392628528
15948 8265 4312 1 950 20 0.0661163896901
8468 8265 6479 1 950 20 0.0797440338541
8330 8266 10829 1 5400 40 0.0350809182098
13619 8266 10334 1 5400 40 0.0596810971455
4032 8267 8177 1 5400 40 0.0230401229344
6722 8268 1627 1 5400 40 0.0299106281442
22652 8268 9564 1 1900 30 0.0652467256666
6782 8268 6085 1 1900 30 0.0189376100881
22726 8268 5894 1 5400 40 0.0238753454618
7151 8269 1232 1 1900 30 0.0995929342589
7925 8269 1313 1 950 20 0.12777032553
18090 8269 7067 1 950 20 0.914844110593
22952 8269 5948 1 1900 30 1.5797922138
7381 8270 4794 1 950 20 3.64861570053
23040 8270 362 1 950 20 0.247696710478
16335 8270 9829 1 950 20 0.147373651938
27592 8270 383 1 950 20 1.59690633774
9688 8271 8275 1 5400 40 0.0189493619017
22894 8272 3307 1 5400 40 0.0175223733311
7042 8272 3972 1 5400 40 0.613034344753
18457 8273 8281 1 6900 60 0.0110180987248
21336 8274 9913 1 950 20 0.0405863427091
4408 8274 6355 1 950 20 0.064912951454
4372 8275 428 1 5400 40 0.0305978490813
9689 8275 276 1 5400 40 0.0252051169443
18286 8276 4460 1 950 20 0.0655050254868
26670 8276 6975 1 950 20 2.25216381423
15903 8277 6217 1 950 20 0.850050662526
10601 8278 80 1 950 20 0.105307635193
24622 8278 9829 1 950 20 1.0239469942
22254 8279 3522 1 5400 40 0.0873337319053
501 8279 5519 1 5400 40 0.304515444698
27416 8280 4770 1 1900 30 0.0442625045852
12279 8280 7909 1 1900 30 0.696049910376
1674 8281 8384 1 6900 60 1.05975984937
28324 8282 8304 1 5400 40 0.0110911086789
15351 8282 1286 1 5400 40 0.678850185789
17645 8282 5719 1 5400 40 0.033045328382
7019 8283 10746 1 950 20 0.893547528223
22880 8283 7581 1 950 20 0.0664089779235
7031 8283 5614 1 950 20 0.128084303721
5922 8284 596 1 5400 40 0.0277821414772
5894 8284 8606 1 1900 30 0.408316255937
11489 8285 3400 1 8100 40 0.110516586879
3781 8285 8724 1 8100 40 0.264855393113
6259 8286 49 1 5400 40 0.0915415913213
6257 8286 604 1 8100 40 0.18070332831
28250 8287 8757 1 950 20 0.0270898597945
1021 8287 8767 1 950 20 0.36206505005
1107 8288 7139 1 5400 40 0.0281195100839
19684 8288 7103 1 5400 40 0.353985795546
13054 8289 2851 1 5400 40 0.211581136674
13053 8290 8289 1 5400 40 0.0529124223417
15092 8291 8309 1 950 20 2.79626450759
13055 8292 35 1 5400 40 0.0434828599785
4823 8293 8593 1 5400 40 0.0892993233243
14459 8294 1353 1 8100 40 0.01387915778
14686 8295 3577 1 5400 40 0.0479291975245
28574 8295 3591 1 5400 40 2.73353228967
21600 8296 8348 1 5400 40 0.0114723082928
4900 8296 8389 1 5400 40 0.0266325964956
20920 8297 3912 1 950 20 0.166079536886
3627 8297 6394 1 950 20 0.866655106631
10889 8297 3906 1 950 20 0.342067792636
2693 8298 2040 1 950 20 1.65728947419
27168 8298 1292 1 950 20 0.0858488509282
3941 8299 5302 1 1900 30 0.0417812307507
21124 8299 7574 1 1900 30 0.00814236579585
4134 8300 9498 1 5400 40 0.0458834184366
21206 8300 9436 1 5400 40 0.0366984115081
10453 8300 10885 1 950 20 0.0750409434489
1547 8301 3248 1 8100 40 0.518471579446
11289 8302 10768 1 1900 30 0.0144007825456
11284 8302 9881 1 1900 30 0.0278080871777
16755 8303 9498 1 950 20 0.084710864551
9387 8303 8300 1 950 20 0.0602279573235
17647 8304 8282 1 5400 40 0.0110911086789
28326 8304 8390 1 5400 40 0.0316630563525
17561 8305 10094 1 8100 40 0.494510809497
5345 8305 8311 1 6900 60 0.235066733365
3814 8306 8267 1 5400 40 0.257908478084
18568 8307 8661 1 1900 30 0.0350375756238
4473 8307 8551 1 1900 30 0.0519610268122
26918 8309 8291 1 950 20 2.79626450759
26902 8309 1275 1 950 20 1.86133552822
4827 8310 8234 1 5400 40 0.0417577647206
21652 8310 8651 1 5400 40 0.0170545202658
19162 8311 2072 1 6900 60 0.0412410976305
4923 8312 4489 1 5400 40 0.0326786983598
21660 8312 8389 1 5400 40 0.012518250432
4913 8312 8391 1 1900 30 0.191548433587
13372 8314 10450 1 950 20 0.0600163544438
9972 8314 76 1 950 20 0.0933871361575
5535 8317 7912 1 950 20 0.269083979568
3123 8317 7180 1 950 20 0.718001875623
5057 8318 8319 1 8100 40 0.0592405587139
5045 8319 4200 1 8100 40 0.190101829983
3122 8320 8317 1 950 20 0.114369029008
4021 8321 7584 1 5400 40 0.43417959552
13153 8322 7136 1 5400 40 0.966019210848
24346 8322 8324 1 950 20 1.612363796
25868 8322 6823 1 5400 40 0.765215653586
10088 8324 8322 1 950 20 1.612363796
13129 8325 8321 1 1900 30 0.04124188885
22306 8326 8337 1 1900 30 0.0205064257534
5225 8326 4941 1 1900 30 0.197874884882
5191 8327 6185 1 5400 40 0.0155717908325
6021 8327 8326 1 1900 30 0.0397300933851
21830 8327 3103 1 5400 40 0.245185933866
1096 8328 8713 1 8100 40 0.0760988239991
4020 8329 8321 1 5400 40 0.0317783052563
13130 8329 8325 1 1900 30 0.028087733114
21114 8330 3139 1 1900 30 0.0211434774289
3931 8330 7709 1 1900 30 0.0215190178413
21054 8330 7271 1 1900 30 0.0612419659072
3817 8331 5616 1 1900 30 0.0249200067372
21022 8331 5922 1 1900 30 0.00410639938621
3893 8331 1764 1 1900 30 0.0046606643678
21086 8331 1310 1 1900 30 0.0340539789775
27250 8332 8882 1 950 20 1.98560157379
10724 8332 10615 1 950 20 1.53422751245
10996 8333 8501 1 1900 30 0.0268862382374
5211 8334 8337 1 5400 40 0.0106472594312
11063 8334 3261 1 950 20 0.0899643788237
21848 8334 6185 1 5400 40 0.0101579569441
15133 8335 196 1 1900 30 0.0498044009196
2562 8336 6209 1 8100 40 0.0994408615504
5209 8337 9764 1 5400 40 0.132721958048
21846 8337 8334 1 5400 40 0.0106472594312
6025 8337 8326 1 1900 30 0.0205064257534
291 8338 8496 1 950 20 0.273744212459
7192 8338 2694 1 950 20 0.0422501591594
14859 8339 1598 1 5400 40 0.0398372752955
2561 8340 4929 1 8100 40 0.178337953588
6444 8341 9432 1 5400 40 0.264519791213
4031 8341 8267 1 5400 40 0.0345918461263
9437 8342 4483 1 1900 30 0.00402110927277
18532 8343 8346 1 1900 30 0.0535118730067
3266 8344 4476 1 5400 40 0.00476180778888
5282 8346 7961 1 1900 30 0.0352405305444
18533 8346 8347 1 1900 30 0.0267885538269
18534 8347 8201 1 1900 30 0.00900428123631
4848 8348 8296 1 5400 40 0.0114723082928
21602 8348 8494 1 5400 40 0.0643929187692
5540 8349 8320 1 950 20 0.062900241175
7748 8349 10300 1 950 20 0.557674986283
5713 8350 9932 1 5400 40 0.647274771885
22096 8350 4836 1 5400 40 0.132152904686
28746 8350 8357 1 950 20 0.153309721505
4361 8351 9081 1 5400 40 0.0151441751512
4365 8351 8653 1 5400 40 0.0241233663713
415 8352 4895 1 6900 60 0.201649012007
397 8353 6473 1 6900 60 1.302790063
14147 8354 8356 1 5400 40 0.0177319184577
18118 8355 5680 1 5400 40 0.0271010663143
18143 8356 5648 1 5400 40 0.338503387749
14148 8356 3052 1 5400 40 0.0225927602923
28748 8357 9194 1 950 20 0.43215463273
18432 8357 8350 1 950 20 0.153309721505
5142 8357 9935 1 950 20 0.830177171834
4877 8358 5729 1 1900 30 0.00844546065305
4030 8359 8341 1 5400 40 0.0461831374912
18508 8360 8425 1 1900 30 0.0307452429183
4819 8361 8205 1 6900 60 0.123030002735
687 8362 1373 1 5400 40 0.00534607295029
11001 8363 8396 1 5400 40 0.0371974566925
21200 8363 1558 1 5400 40 0.050450728124
18543 8364 8469 1 6900 60 0.0557172859576
15705 8365 6708 1 6900 60 0.144677690405
4768 8366 8537 1 5400 40 0.304154283202
9634 8366 428 1 5400 40 0.913384947065
2252 8367 1608 1 950 20 0.0379803822067
10608 8368 8369 1 8100 40 0.0461160043597
10607 8369 8370 1 8100 40 0.0698838386759
10626 8370 10428 1 8100 40 0.101352166056
17666 8371 539 1 6900 60 0.0416069034977
4702 8372 3112 1 5400 40 0.0745039543888
17727 8373 1290 1 5400 40 0.177253480289
17641 8373 8390 1 5400 40 0.00628054978127
28320 8373 5719 1 5400 40 0.010855585635
1768 8374 3421 1 6900 60 0.0595175955835
27932 8375 7369 1 950 20 0.830640694134
28372 8375 6533 1 950 20 0.978167806966
17746 8375 9718 1 950 20 0.619311946063
18524 8376 8379 1 1900 30 0.0179413717256
5342 8376 8567 1 1900 30 0.0297860211884
4340 8377 6511 1 6900 60 3.24606081522
10003 8378 7920 1 950 20 0.414919975578
5575 8378 8380 1 950 20 0.238264066649
24314 8378 8493 1 950 20 0.251355952028
18525 8379 8400 1 1900 30 0.0537793773177
3121 8380 8320 1 950 20 0.10019982661
21180 8381 4717 1 5400 40 0.00500152905436
18149 8381 8383 1 5400 40 0.0234731983735
18515 8382 4435 1 1900 30 0.0182603443515
19063 8383 10860 1 5400 40 0.777788109784
28572 8383 8381 1 5400 40 0.0234731983735
19946 8384 6478 1 6900 60 0.0124433896634
179 8385 7852 1 6900 60 0.222647641372
12428 8386 3424 1 1900 30 0.0308334561861
25482 8386 3440 1 1900 30 0.0396011522436
12406 8386 3451 1 1900 30 0.66008952143
24788 8387 8396 1 5400 40 0.0376178022339
56 8387 8333 1 1900 30 0.050803038124
18161 8387 1463 1 5400 40 0.29696042206
23152 8388 1643 1 1900 30 1.29033049928
17007 8388 1245 1 1900 30 0.368500502641
21640 8389 8296 1 5400 40 0.0266325964956
4925 8389 8312 1 5400 40 0.012518250432
17649 8390 8304 1 5400 40 0.0316630563525
28318 8390 8373 1 5400 40 0.00628054978127
4929 8391 8729 1 1900 30 0.117305180668
12015 8392 10818 1 5400 40 0.154976263087
16358 8393 10777 1 5400 40 0.083596204681
6435 8394 9567 1 6900 60 1.21382334931
3827 8395 59 1 5400 40 0.224478768647
24796 8396 8363 1 5400 40 0.0371974566925
51 8396 8333 1 1900 30 0.0313807648373
10991 8396 8387 1 5400 40 0.0376178022339
23004 8397 6006 1 1900 30 1.30050953741
10669 8397 9670 1 1900 30 1.33582703746
5344 8398 8305 1 6900 60 0.242066979424
18523 8399 8376 1 1900 30 0.0538123051095
4435 8400 7880 1 1900 30 0.0298453753929
18526 8400 8399 1 1900 30 0.0179758152494
6072 8401 4008 1 8100 40 0.59964112341
1539 8401 7934 1 6900 60 0.383646204134
18540 8402 8241 1 1900 30 0.172102672012
2619 8403 8854 1 1900 30 0.0591776998564
20400 8403 8679 1 1900 30 3.75779090609
25372 8404 6688 1 950 20 0.504613256137
16480 8404 6638 1 950 20 0.0307322895283
5858 8405 418 1 5400 40 0.466779312376
22274 8405 6662 1 5400 40 0.212582427011
27414 8406 7275 1 1900 30 0.300094356437
18350 8406 2758 1 1900 30 0.87482498964
15498 8407 7946 1 1900 30 0.782020754967
6417 8407 4627 1 950 20 0.243132104443
27130 8407 4678 1 1900 30 0.174549282123
125 8408 2929 1 5400 40 0.175017056595
5987 8408 6662 1 5400 40 0.10071731654
14997 8409 4888 1 1900 30 0.233411194965
2827 8409 241 1 1900 30 0.0297165406029
11013 8410 8363 1 1900 30 0.04673653444
66 8410 8396 1 1900 30 0.0259420201713
17812 8411 3075 1 5400 40 0.0393300801512
6681 8412 2683 1 5400 40 0.057123698525
23068 8412 8431 1 5400 40 0.119178579876
10778 8413 8419 1 5400 40 0.0558400381922
3094 8413 8421 1 950 20 0.0509445239888
24692 8413 8414 1 5400 40 0.0381223217141
24694 8414 8939 1 5400 40 1.09469607391
10780 8414 8413 1 5400 40 0.0381223217141
3093 8416 8413 1 950 20 0.0434986209615
3092 8416 8414 1 950 20 0.0793327418704
22086 8418 288 1 5400 40 0.265510733633
18762 8418 4386 1 5400 40 0.271994996378
22072 8418 7022 1 950 20 0.410413219576
10776 8419 6651 1 5400 40 0.780665941158
24690 8419 8413 1 5400 40 0.0558400381922
17443 8419 8421 1 950 20 0.117445947012
7216 8420 1346 1 8100 40 0.0425725064052
11768 8420 2821 1 8100 40 0.156927650271
3095 8421 10393 1 950 20 0.0229988337317
8005 8422 337 1 5400 40 0.0886347170767
2163 8422 9756 1 5400 40 2.37333705309
10655 8423 8750 1 1900 30 0.0570994391009
10651 8423 10591 1 1900 30 0.0726445822136
3496 8424 3337 1 5400 40 0.729496738697
16453 8424 3073 1 5400 40 0.0517164780752
4347 8425 7909 1 1900 30 0.0344955841338
18501 8425 8246 1 1900 30 0.0306804960891
5309 8426 2683 1 5400 40 0.0550147167474
17984 8426 8412 1 5400 40 0.0897537761229
17814 8427 8429 1 5400 40 0.0491304438419
13858 8428 6188 1 5400 40 0.16337664568
18197 8428 8495 1 5400 40 0.485436738674
16452 8429 8424 1 5400 40 0.0520307885315
17815 8429 3073 1 5400 40 0.0294096073475
17616 8431 8450 1 5400 40 0.0487081960699
7485 8431 8412 1 5400 40 0.119178579876
18436 8432 9194 1 950 20 3.7072403979
5034 8433 8618 1 1900 30 0.03969803091
23514 8433 8619 1 1900 30 0.0377151960919
8381 8433 3614 1 950 20 0.0432127872903
4029 8434 8435 1 1900 30 0.193839519996
17574 8434 5340 1 1900 30 0.096492258752
3999 8435 8697 1 1900 30 0.0170031346323
21162 8435 8434 1 1900 30 0.193839519996
4001 8435 8444 1 1900 30 0.0722554329079
4842 8436 6244 1 6900 60 0.953499347951
20296 8437 10860 1 5400 40 0.0228772313717
2301 8437 8447 1 5400 40 0.0226977185695
2212 8438 9053 1 1900 30 0.092354461586
17619 8438 9046 1 1900 30 0.331596687948
13393 8439 6764 1 5400 40 0.182361767108
14652 8440 127 1 5400 40 0.378275663963
25448 8441 2377 1 5400 40 0.125424144268
10257 8441 1340 1 5400 40 0.136956449593
8982 8442 368 1 950 20 0.0850868033141
3535 8443 8449 1 1900 30 0.0194416429551
19154 8443 9061 1 1900 20 0.284673270338
21150 8444 8435 1 1900 30 0.0722554329079
7385 8445 10433 1 5400 40 0.170691416904
4518 8446 8360 1 1900 30 0.107164169131
28812 8446 8100 1 1900 30 0.600976663004
19065 8447 6050 1 5400 40 0.023463749147
2302 8447 6055 1 5400 40 0.00751276524626
3537 8448 7069 1 6900 60 0.585628642961
2719 8449 8431 1 1900 30 0.0643869231739
17617 8450 7939 1 5400 40 0.0149483641702
17991 8450 9053 1 1900 30 0.264620797344
5880 8451 6749 1 5400 40 0.0273809542986
17992 8452 6666 1 1900 30 0.0616067866977
3534 8452 8443 1 1900 30 0.126191281911
5881 8453 133 1 5400 40 0.22544652065
15439 8454 9394 1 1900 30 0.589733065185
11882 8455 8456 1 5400 40 0.096692716819
11883 8456 4193 1 5400 40 0.124157621247
15041 8457 9544 1 8100 40 0.351084594051
13159 8457 3669 1 5400 40 0.194413349288
3390 8458 8097 1 6900 60 0.623506535018
13156 8459 6776 1 5400 40 0.100210477498
19016 8460 4864 1 950 20 0.449894564706
18519 8460 8041 1 1900 30 0.02748419693
10 8461 8466 1 5400 40 0.0834756313003
970 8461 1282 1 5400 40 0.533709892334
19180 8461 8462 1 5400 40 0.0226257829746
19182 8462 8464 1 5400 40 0.0650439007855
12 8462 8461 1 5400 40 0.0226257829746
15197 8463 8291 1 950 20 0.582759832067
19184 8464 8466 1 5400 40 0.0270579516299
11209 8464 5044 1 5400 40 0.3803297227
14 8464 8462 1 5400 40 0.0650439007855
7890 8465 8627 1 5400 40 0.481271299784
16 8466 8464 1 5400 40 0.0270579516299
19178 8466 8461 1 5400 40 0.0834756313003
855 8467 8488 1 1900 30 0.0343703673227
11178 8468 3443 1 1900 30 0.0136994249075
18527 8469 8371 1 6900 60 1.64194037067
10042 8471 1355 1 1900 30 0.0465757238229
9611 8471 3438 1 1900 30 0.027540732522
16288 8472 7891 1 8100 40 0.380562276767
6036 8473 6844 1 6900 60 0.0555936108932
10571 8473 7741 1 8100 40 0.163817890109
22696 8474 9804 1 5400 40 0.366048453798
14501 8474 5357 1 5400 40 0.594316708273
18537 8475 2824 1 1900 30 0.183390316095
18137 8475 2826 1 1900 30 0.565670640727
4884 8476 1465 1 950 20 0.990555724484
5370 8476 7420 1 950 20 1.65626837096
21626 8476 6030 1 950 20 0.018468161163
21934 8476 8721 1 950 20 0.685698144374
9944 8477 8523 1 1900 30 0.0430838193353
9613 8477 3454 1 1900 30 0.0201533796232
26130 8477 3639 1 1900 30 0.0346145084016
11523 8478 10088 1 1900 30 0.309805284171
1839 8479 4698 1 5400 40 0.0248325105602
264 8479 8483 1 1900 30 0.0738223782861
20056 8479 4699 1 5400 40 0.0260018500457
11499 8480 10336 1 6900 60 0.562717407166
18506 8481 5041 1 1900 30 0.0306858731627
10192 8482 705 1 950 20 0.600397392122
27946 8482 611 1 950 20 0.0592824832418
265 8483 3466 1 1900 30 0.360111328376
20730 8483 4044 1 950 20 0.558536601299
14321 8484 8194 1 1900 30 0.0168107793001
10874 8485 5067 1 950 20 1.11548292358
25738 8485 8500 1 950 20 0.167528422698
12947 8485 8487 1 950 20 0.00442422338946
4487 8486 8440 1 5400 40 0.0264027187506
7440 8486 613 1 5400 40 0.29224202347
12951 8487 8500 1 950 20 0.0646079746181
25736 8487 8485 1 950 20 0.00442422338946
19566 8488 8540 1 1900 30 0.567606962761
856 8488 8533 1 1900 30 0.0588549231986
25630 8490 10468 1 1900 30 1.01284931793
4041 8490 2757 1 1900 30 0.0448035296606
26174 8491 6678 1 1900 30 0.0522137256206
11117 8492 10880 1 950 20 1.10149496321
17011 8492 611 1 950 20 0.659094545449
10005 8493 8378 1 950 20 0.251355952028
3120 8493 8380 1 950 20 0.240921006472
21604 8494 8234 1 5400 40 0.0220079553758
4850 8494 8348 1 5400 40 0.0643929187692
4911 8494 8215 1 1900 30 0.192380614324
3493 8495 1003 1 950 20 0.163786330879
28608 8495 8428 1 5400 40 0.485436738674
18195 8495 7814 1 5400 40 0.0713150694871
19020 8496 9312 1 950 20 0.145260434605
19286 8496 8338 1 950 20 0.273744212459
4437 8497 8343 1 1900 30 0.0311260026676
10226 8498 1438 1 8100 40 0.0109282428901
13732 8499 4406 1 950 20 0.257163623678
25742 8500 5080 1 950 20 2.37898618909
12949 8500 8485 1 950 20 0.167528422698
25740 8500 8487 1 950 20 0.0646079746181
52 8501 8410 1 1900 30 0.0311397190534
24006 8501 9532 1 1900 30 1.59996374179
10656 8502 9651 1 1900 20 0.0608936662318
10665 8502 8764 1 1900 30 0.0816628468664
24648 8502 9670 1 1900 30 0.051737058827
14663 8503 3773 1 1900 30 0.0183097628819
5623 8504 4654 1 950 20 0.0356999856488
6543 8504 9654 1 950 20 0.455474470278
26008 8505 9018 1 950 20 1.10175977933
14479 8507 1353 1 8100 40 0.253435390838
5343 8507 8398 1 6900 60 0.356451642501
4068 8508 5362 1 1900 30 0.100152446042
12975 8508 8202 1 5400 40 0.0476303752641
4040 8509 8512 1 1900 30 0.0396460949709
8788 8509 5362 1 5400 40 0.0243806238399
19572 8510 8533 1 1900 30 1.15692474019
3013 8510 3350 1 1900 30 0.933533182025
20584 8510 7045 1 1900 30 1.27109193002
4489 8511 8513 1 1900 30 0.0118775455761
15033 8512 8064 1 1900 30 1.51322544136
26886 8512 5362 1 1900 30 0.0337012740262
4490 8513 3537 1 1900 30 0.0541104605687
4563 8513 8517 1 1900 30 0.0145348720622
23884 8514 9011 1 950 20 0.202810351875
11355 8515 5458 1 1900 30 0.0532655389412
25012 8515 6525 1 1900 30 0.140235279691
4557 8516 8511 1 1900 30 0.014628061147
4492 8517 8516 1 1900 30 0.0127117121355
23668 8518 7148 1 950 20 0.0769887105188
8744 8518 4918 1 950 20 0.040941617273
19672 8519 2986 1 1900 30 1.52815850686
11193 8519 3331 1 1900 30 0.564120875568
4472 8520 8382 1 1900 30 0.0435368157173
